belnr,line_count,bukrs,gjahr,usnam,blart,budat,dmbtr_sum,dmbtr_max,vendor_group,ae_error_max,risk_score_max,risk_level,reason,action
5100029219,2,USA1,2022,13,8,2022-01-23,476156144.52,239274444.48,벤더 없는 거래 유형,0.8517218,52,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.8) | 현지통화와 문서통화 금액 차이 발생 (차이: 27,251,877)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5000017716,2,USA1,2018,19,12,2018-04-19,20218348800.0,10109174400.0,벤더 거래,1.0303382,51,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=45.4),유사 거래 대비 금액 적정성 검토 필요
5000017717,2,USA1,2018,19,12,2018-04-13,20094857100.0,10047428550.0,벤더 거래,1.0271753,51,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=45.1),유사 거래 대비 금액 적정성 검토 필요
4900000086,7,EU01,2022,4,11,2022-04-02,19968530481.38,9957077738.69,벤더 없는 거래 유형,35.5292,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000095,2,EU01,2022,4,11,2022-04-02,19922953464.0,9961476732.0,벤더 없는 거래 유형,35.494488,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000153,6,USA1,2022,4,11,2022-04-02,19966754446.18,9953170453.59,벤더 없는 거래 유형,32.707245,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4800000001,6,EU01,2022,4,7,2022-04-02,216469447290.0,68891619555.0,벤더 없는 거래 유형,17.794975,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4800000002,8,EU01,2022,4,7,2022-04-02,332443320056.0,68869616112.0,벤더 없는 거래 유형,17.754284,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600114,7,C005,2022,17,8,2022-02-01,15.75,3.15,벤더 거래,11.376461,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600115,7,C005,2022,17,8,2022-02-01,5.25,1.05,벤더 거래,11.350539,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000090,12,EU01,2022,4,11,2022-04-02,15464648162.0,4448013720.0,벤더 없는 거래 유형,3.6011899,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000093,12,EU01,2022,4,11,2022-04-02,15698972588.0,4333200813.0,벤더 없는 거래 유형,3.3158598,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000155,5,USA1,2022,4,11,2022-04-02,3005138730.0,1401587865.0,벤더 없는 거래 유형,1.553066,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600106,7,C003,2022,17,8,2022-01-26,750.0,150.0,벤더 거래,1.5505339,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600107,7,C003,2022,17,8,2022-01-26,9000.0,1800.0,벤더 거래,1.4690869,50,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000017706,2,USA1,2018,19,12,2018-05-25,19595625300.0,9797812650.0,벤더 거래,0.99049854,50,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=44.0),유사 거래 대비 금액 적정성 검토 필요
5000017704,2,USA1,2018,19,12,2018-05-21,18105765300.0,9052882650.0,벤더 거래,0.9899898,50,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=40.7),유사 거래 대비 금액 적정성 검토 필요
5000017705,2,USA1,2018,19,12,2018-05-24,18581736600.0,9290868300.0,벤더 거래,0.9792653,50,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=41.7),유사 거래 대비 금액 적정성 검토 필요
5000017712,2,USA1,2018,19,12,2018-05-18,18629157600.0,9314578800.0,벤더 거래,0.9782898,50,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=41.8),유사 거래 대비 금액 적정성 검토 필요
100000006,11,C001,2022,1,10,2022-02-07,41984.0,6912.0,벤더 거래,1.3855163,49,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000031,16,C004,2022,17,9,2022-02-17,59201.0,10710.0,벤더 없는 거래 유형,1.254727,49,중위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
100000004,11,C001,2022,1,10,2022-02-07,42884.0,6912.0,벤더 거래,1.3470472,48,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000018022,2,USA1,2018,19,12,2018-07-29,10529985600.0,5264992800.0,벤더 거래,0.94427514,48,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=23.6),유사 거래 대비 금액 적정성 검토 필요
4900000132,4,C005,2022,7,13,2022-03-18,183.6,45.9,벤더 없는 거래 유형,1.3289841,47,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000131,4,C005,2022,7,13,2022-03-18,367.2,91.8,벤더 없는 거래 유형,1.3194485,47,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000096,2,EU01,2022,4,11,2022-04-02,2207061312.0,1103530656.0,벤더 없는 거래 유형,1.3194307,47,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4800000000,2,EU01,2022,4,7,2022-04-02,174277374500.0,87138687250.0,벤더 없는 거래 유형,1.3112488,46,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000008,17,C004,2022,17,9,2022-01-31,47460.0,6912.0,벤더 없는 거래 유형,1.1504353,46,중위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
90000463,4,C001,2022,17,9,2022-03-16,73804.8,18902.4,벤더 없는 거래 유형,0.9306442,46,중위험,"동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=4.4) | 금액이 1,000 단위 정수 (비정상 반올림 의심)",유사 거래 대비 금액 적정성 검토 필요 / 실제 청구서/계약서 금액과 대조 필요
5100029289,2,USA1,2022,13,8,2022-01-10,466432873.65,234388378.72,벤더 거래,0.6718733,46,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 26,965,035)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
90000020,9,C004,2022,17,9,2022-01-31,13090.0,2618.0,벤더 없는 거래 유형,1.1426663,45,중위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
5000018034,2,USA1,2018,19,12,2018-07-28,14550822900.0,7275411450.0,벤더 거래,0.86099094,45,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=32.7),유사 거래 대비 금액 적정성 검토 필요
5105600111,7,C004,2022,17,8,2022-01-31,1785.0,357.0,벤더 거래,1.2604481,44,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600112,7,C004,2022,17,8,2022-01-31,595.0,119.0,벤더 거래,1.253474,44,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000001,9,C004,2022,17,9,2022-01-31,47600.0,9520.0,벤더 없는 거래 유형,1.1182414,44,중위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
100000014,10,C001,2022,1,10,2022-03-28,17824.0,3456.0,벤더 거래,1.1093264,44,중위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
5000018033,2,USA1,2018,19,12,2018-07-21,15665859000.0,7832929500.0,벤더 거래,0.8337752,44,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=35.2),유사 거래 대비 금액 적정성 검토 필요
5100029512,2,USA1,2021,13,8,2021-12-26,410500964.52,206281891.72,벤더 없는 거래 유형,0.6259319,44,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 20,758,557)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100022258,2,USA1,2020,13,8,2020-03-15,479416389.97,240724585.76,벤더 거래,0.61634994,44,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=10.0) | 현지통화와 문서통화 금액 차이 발생 (차이: 24,471,230)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
100000001,24,C005,2022,1,10,2022-01-29,38037.0,6912.0,벤더 없는 거래 유형,1.2188345,43,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5100029082,2,USA1,2022,13,8,2022-01-06,447093356.55999994,224670028.42,벤더 거래,0.60481817,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.3) | 현지통화와 문서통화 금액 차이 발생 (차이: 25,846,994)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100028959,2,USA1,2021,13,8,2021-10-30,481824486.63,241933748.61,벤더 거래,0.5989103,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=10.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 24,592,197)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100029197,2,USA1,2022,13,8,2022-01-01,394500882.39,198241649.44,벤더 거래,0.594151,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.2) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,806,561)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100025538,2,USA1,2021,13,8,2021-01-24,443379893.59000003,222629946.57,벤더 없는 거래 유형,0.59301424,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.2) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,749,995)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100029524,2,USA1,2021,13,8,2021-12-19,375113071.79,188499031.05,벤더 없는 거래 유형,0.5883655,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=7.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 18,969,033)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100026180,2,USA1,2021,13,8,2021-02-06,453919022.89,227921854.99,벤더 없는 거래 유형,0.5881452,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.4) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,290,761)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100026146,2,USA1,2021,13,8,2021-03-11,487182760.54,244624245.52,벤더 거래,0.5874175,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=10.2) | 현지통화와 문서통화 금액 차이 발생 (차이: 24,865,682)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100026083,2,USA1,2021,13,8,2021-03-21,418059335.25,209915985.85,벤더 거래,0.5867051,43,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,337,640)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
90000334,13,C001,2022,2,9,2022-03-15,103402.0,14586.0,벤더 없는 거래 유형,1.192057,42,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600113,7,C004,2022,17,8,2022-01-31,12941.25,2588.25,벤더 거래,1.1794428,42,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000013,9,C004,2022,17,9,2022-01-31,41650.0,8330.0,벤더 없는 거래 유형,1.0501219,42,중위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
90000009,14,C003,2022,17,9,2022-01-25,96560.0,18000.0,벤더 없는 거래 유형,0.8228371,42,중위험,"동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=4.4) | 금액이 1,000 단위 정수 (비정상 반올림 의심)",유사 거래 대비 금액 적정성 검토 필요 / 실제 청구서/계약서 금액과 대조 필요
100000012,10,C003,2022,17,0,2022-03-28,48399.0,10372.5,벤더 없는 거래 유형,0.7581442,42,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=5.1),유사 거래 대비 금액 적정성 검토 필요
5100022205,2,USA1,2020,13,8,2020-03-29,460987023.18,231470831.03,벤더 거래,0.5782743,42,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.6) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,530,525)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100029095,2,USA1,2022,13,8,2022-01-05,436375876.96000004,219284360.28,벤더 거래,0.56995773,42,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 25,227,404)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100028476,2,USA1,2021,13,8,2021-11-14,460373296.69,231162675.45,벤더 거래,0.5630191,42,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.6) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,497,333)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100018246,2,USA1,2019,13,8,2019-03-31,453607601.68,227765510.18,벤더 거래,0.5532419,42,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,146,502)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
90000271,13,C001,2022,2,9,2022-03-15,98397.0,13871.0,벤더 없는 거래 유형,1.1528276,41,중위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
100000054,4,C003,2022,17,0,2022-03-28,34100.0,10230.0,벤더 없는 거래 유형,0.7393529,41,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=5.1),유사 거래 대비 금액 적정성 검토 필요
5000018020,2,USA1,2018,19,12,2018-07-05,11910346200.0,5955173100.0,벤더 거래,0.7298626,41,중위험,동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=26.7),유사 거래 대비 금액 적정성 검토 필요
5100029158,2,USA1,2021,13,8,2021-12-29,448044628.24,225148054.39,벤더 없는 거래 유형,0.54718316,41,중위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.3) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,657,097)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
